video_id,comment,sentiment,negative_words,positive_words,neutral_words
jI-zsZwwv2Q,greeting moscow 🇷🇺 mount video put background wont boring work,neutral,['**'],['**'],['**']
-UXE50LaY_g,embarrassment carry statue,negative,[''],[':'],['']
aaoLHwrDNJW,look good,positive,"['analysis of the comment ""look good"" is as follows:']",[''],['']
oT6Xwpjb5Yd,wonder one kid decided push cabbage rest life,negative,['push'],[': push'],"['wonder', 'one', 'kid', 'decided', 'cabbage', 'rest', 'life']"
moTygqUa12s,hey opened new indian grocery store it’s small town called reading every visit come pennsylvania would love stopped visited please reach thanks,neutral,['none'],"['opened', 'new', 'love', 'thanks', 'visited']","['hey', 'indian', 'grocery store', 'small town', 'called', 'reading', 'every', 'come', 'pennsylvania', 'would', 'please', 'reach']"
PgIevtb_Pmo,encantan vuestros vídeos,neutral,['none'],['encantan (love)'],"['vuestros (your)', 'vídeos (videos)']"
xW2bezD1wBy,good idea solo traveller coming march,neutral,[''],"['good', 'idea', 'solo', 'traveler', 'coming', 'march']",['']
dup3cYz0HUm,actually cocktail started predate prohibition,positive,"['ve words: actually', 'started']","['actually', 'started']","['cocktail', 'predate', 'prohibition']"
rjYPn5BTObH,dude used work radio city musical hall coworkers would come dinner get food truck took long sometimes waiting online would literally start eating go back work time white source life changing you’re 😉 lucky get chance eat ❤😂,neutral,['none'],"['lucky', 'life changing', 'eat', '❤', '😂']","['dude', 'used', 'work', 'radio city musical hall', 'coworkers', 'come', 'dinner', 'get', 'food truck', 'took', 'long', 'sometimes', 'waiting', 'online', 'literally', 'start', 'eating', 'go', 'back', 'time', 'white', 'source', 'you’re', '😉', 'chance']"
nlS2R-Cz_JQ,look good 😋 🤤,positive,['ve words:'],[''],['']
g4o6TmLTpK9,nice❤❤❤❤❤❤❤❤❤ form azerbaijan ay love america ❤❤❤,neutral,['none'],"['nice', 'love', 'america']","['form', 'azerbaijan']"
ZbT8mQcNb4b,hot dog looked good considering free lol biggest hot dog world like free apart cost drink look anyway liked introduction said stick thumb guy walked past put thumb camera lol obviously coincidence like 😂,neutral,['none'],"['good', 'liked', 'introduction', 'coincidence']","['hot dog', 'free', 'biggest', 'world', 'apart', 'cost', 'drink', 'look', 'stick', 'thumb', 'guy', 'walked', 'past', 'camera', 'lol', 'obviously']"
L600mdt81YY,star le food,positive,[':'],[''],['']
7clYSGfL7fU,even died duck later served customer need time rest,neutral,['died'],"['served', 'customer', 'need', 'time', 'rest']","['even', 'duck', 'later']"
vZSJgKKYnZA,say nice booty trying clothes fill pant nicely,neutral,['none'],"['nice', 'booty', 'nicely']","['say', 'trying', 'clothes', 'fill', 'pant']"
x-3UxL8feBQ,halal meat 🤮🤢bridk many dhimmis amongst u,negative,"['🤮', '🤢', 'dhimmis']","[': 🤮', '🤢', 'dhimmis']","['halal', 'meat', 'many', 'among', 'u']"
LFbiDTOFk6M,girl living dream amazing,neutral,['none'],"['girl', 'dream', 'amazing']",['living']
xVt9L0bwg7s,sadly late life episode madagascar sad depressing hit job hind sight extremely depressed,negative,"['sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","[': sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","['life', 'episode', 'madagascar']"
3LplSsyEOf1,yaaaaaaaaaaaas,neutral,['none'],['yaaaaaaaaaaaas'],['none']
4mJrayOzO8A,preparar café ussr esa chaqueta blanco e de valiente cualquiera puede hacerlo 😊,neutral,[''],[''],['']
O4GJtxYLIHB,lot high five,neutral,['none'],"['high', 'five']",['lot']
FLPdCdpKpku,bumbu sooo good tho,positive,[':'],[''],['']
leh7r4m6I3I,one dayill resturant like,neutral,[''],[''],['']
zTDsYzsJdt4,stop venezuelan immigrant save country,negative,"['stop', 'immigrant']","[': stop', 'immigrant']","['venezuelan', 'save', 'country']"
pkFEZw1LV-o,new subscriber superb hand inside look busy well operated kitchengood concept filming excerpt thanks neil great narration,positive,['ds:**'],['**'],['**']
FOvnk7-u7zw,round cool got film day night,neutral,['none'],"['cool', 'film']","['round', 'got', 'day', 'night']"
zTDsYzsJdt4,спасибо за прогулку,positive,"[""пасибо за прогулку' translates to 'thank you for the walk' in english.""]",['спасибо (thank you)'],['за (for)']
tvqOq8BFzet,banter sarah lucas add video,positive,"[': banter', 'video']","['banter', 'video']","['sarah', 'lucas', 'add']"
oT6Xwpjb5Yd,indo food back handjob massage parlor downstairsa one stop shop,neutral,"['handjob', 'downstairs']","['one stop shop', 'food', 'massage']","['indo', 'parlor']"
rOvtVIoqGsE,really enjoyed i’m harlem,positive,[':'],[''],['']
p0JdibMH_Ek,nice dude,positive,[': nice'],['nice'],['dude']
BnydbAWvlbv,went chan dang gol today visiting la vega took recc bossam bulgolgi octi bowl absolute fireeeee want bossam thanks,positive,[':'],[''],['']
n084o2hryn0,it’s funny people perceive thing expensive thing because… lol that’s point caviar grossmost fine dining dish don’t look appealing it’s meant eat gawk sometimes it’s muchand i’ve worked restaurant year n pop shop fine dining everything,neutral,"['expensive', 'gross', ""don't look appealing""]","['funny', 'fine dining', 'fine', 'appealing']","['thing', 'people', 'perceive', 'lol', 'point', 'caviar', 'dish', 'eat', 'gawk', 'sometimes', 'much', 'worked', 'restaurant', 'year', 'pop shop', 'everything']"
LvruPyNDNbk,great sharing friend,positive,['eat'],['eat'],['reat']
4J3ccpY_7PE,innout overrated worth trip,neutral,"['overrated', 'worth', 'trip']",['none'],['innout']
GVOMzFmaHCf,scotch egg title reference scotland actually english original quail egg,neutral,['none'],"['scotch', 'scotland', 'english', 'original']","['egg', 'title', 'reference', 'actually', 'quail']"
pkFEZw1LV-o,im scared weird ride last one made mad man scary☹️☹️☹️,neutral,"['scared', 'weird', 'mad', 'scary']",['none'],"['ride', 'last', 'one', 'man']"
YtUhl7q82i4,video refreshing woman walk walk talk talk,neutral,['none'],"['refreshing', 'woman']","['video', 'walk', 'talk']"
OQTq5py7r0b,hamburger enough reason want visit new york would love try,positive,"[': love', 'try']","['love', 'try']","['hamburger', 'reason', 'visit', 'new york']"
JI3Qo5szsZc,tweezer friendly food perfect description,positive,"['the breakdown of the sentiment analysis for the comment ""tweezer friendly food perfect description"":']","['friendly', 'perfect']","['tweezer', 'food', 'description']"
xW2bezD1wBy,beam look pretty cool get don’t like height think would go lol ticket go field light weather bad didn’t go smh 🤦🏽‍♂️ can’t wait utopia bagel open city datz good hiphop museum look cool wow clean going plus pool hmmm 🤔 don’t want grow another toe lol love video jon 💪🏽,neutral,[''],[''],['']
lAT5vEsQYH8,😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅,neutral,['😢'],['😅'],['😮']
UJtt3SODeHm,actually coconut milk coconut milk curry,neutral,['none'],"['coconut', 'milk', 'curry']",['actually']
FRR32UbGjzj,would fat lived near,negative,['fat'],[': fat'],"['would', 'lived', 'near']"
ODTt5Y9ySLc,avoiding chiraq cost ig,neutral,"['avoiding', 'chiraq']",['ig'],['cost']
bbIZCkZbVeA,say nice booty trying clothes fill pant nicely,neutral,['none'],"['nice', 'booty', 'nicely']","['say', 'trying', 'clothes', 'fill', 'pant']"
iNQx0BmUyQx,yall never colombian food find local restaurant order bandeja paisa regret favorite meal,neutral,[''],[''],['']
Ia82wJBKwTj,hamburger enough reason want visit new york would love try,positive,"[': love', 'try']","['love', 'try']","['hamburger', 'reason', 'visit', 'new york']"
W3PzzsRlIli,new york city socialistic capital america br check voting political crime justice systembrthat people leaving drove’s fact,neutral,"['socialistic', 'crime', 'leaving', 'fact']",['drove'],"['new york city', 'capital', 'america', 'voting', 'political', 'justice system', 'people']"
jI-zsZwwv2Q,lafayette,neutral,['none'],['lafayette'],['none']
U1V8djOUfD6,look delicious hold jalapeños,neutral,['none'],['delicious'],"['look', 'hold', 'jalapeños']"
lRGcPJTi_I8,victor interesting person featured show far,positive,"[': interesting', 'featured']","['interesting', 'featured']","['victor', 'person', 'show', 'far']"
cjqAySlZmwd,climate nut’s shut wood fired oven,negative,"['nut', 'shut']","[': nut', 'shut']","['climate', 'wood fired oven']"
H1f0IKAIVwE,yuhhh,neutral,['none'],['yuhhh'],['none']
XtzXOgTFZJH,iam know iam year late wanna ask wats name restaurant,neutral,['none'],"['know', 'restaurant']","['year', 'late', 'ask', 'wats', 'name']"
KxbqMalEYG4,wine glass “bar necessities” list 😂😂,neutral,['none'],"['wine', 'glass', 'necessities']","['list', '😂']"
ZVgdszXrfWA,much ego menu,neutral,[''],[''],['']
mBsJOtIdNPk,rainbow cookie use color italian flag also cucina italian pronounced coocheenah fyi,positive,[':'],[''],['']
2OozXYnyC9S,would bartender use block ice would grab dirty hand like,negative,['dirty'],[': dirty'],"['would', 'bartender', 'use', 'block ice', 'grab', 'hand', 'like']"
4ScZGi7m5xh,lived never saw lol,neutral,['never'],['lived'],"['saw', 'lol']"
PcUj0JkjhfI,imagine spending half day prepping food devoured le min,negative,[''],['ve words:'],['']
foK3eAgAofK,feast great best best feast festa di giglio take place williamsburgbrooklynbrthis san paulino nola italy honored erecting foot tower statue top carried street williamsburg men shoulder also piece band singer giglio four tonsbralso boat another band singer carried menbrwhat show giglio boat lifted several day night also giglio kid carrybrof course many stand food choose frombrwhat feast america offer entertainment,neutral,[''],[''],['']
ELjvfXvrI9I,chopped ingredient wow lucky,positive,"['ve words: wow', 'lucky']","['wow', 'lucky']","['ive words: wow', 'lucky']"
Q0OCsKWj2Ve,chopped ingredient wow lucky,positive,"['ve words: wow', 'lucky']","['wow', 'lucky']","['ive words: wow', 'lucky']"
OFmBGokKsTm,say nice booty trying clothes fill pant nicely,neutral,['none'],"['nice', 'booty', 'nicely']","['say', 'trying', 'clothes', 'fill', 'pant']"
pFq6CpcBR8s,true egg cream us ubet chocolate syrup,neutral,['none'],"['true', 'chocolate']","['egg cream', 'us']"
FOvnk7-u7zw,burger,neutral,['none'],['burger'],['none']
d4AIreaQhH7,basically northwestern chinese cuisine find dish chinese city long hui restaurant,neutral,['none'],"['chinese', 'cuisine', 'dish', 'restaurant']","['basically', 'northwestern', 'city', 'long', 'hui']"
FBXOD6vNrMi,son still pjs😂😂😂😂😂,neutral,['none'],['still'],"['son', 'pjs', '😂😂😂😂😂']"
LADRCoQieUX,wth bwoay oh hell naw,negative,"['hell', 'naw']","[': hell', 'naw']","['wth', 'bwoay', 'oh']"
nB0S2u6pYQn,misleading title best food nyc ny,neutral,['misleading'],"['best', 'food']","['nyc', 'ny', 'title']"
-lzUbxQSj1g,pasinis gonna come new york try food see word real “ best italian food” best pizza see,neutral,[''],[''],['']
s1dQIrYBqNk,id like see series make cocktail maybe dude seems chill except smooth story cocktail alcoholic relative,neutral,['alcoholic'],"['chill', 'smooth', 'story']","['like', 'see', 'series', 'make', 'cocktail', 'maybe', 'dude', 'seems', 'relative']"
mViVpyiyHwk,exactly us bare hand handle meat else would juicy flavor come,neutral,['none'],"['exactly', 'juicy', 'flavor']","['us', 'bare', 'hand', 'handle', 'meat', 'else', 'come']"
G2W3xT8jq20,thanks much pointing can’t grandma you’re asian please watch street food video without someone talking race millionth time it’s boring never used pay attention it’s anyone talk seems kind racist me…,negative,[''],[':'],['']
Egu9QSeXkBI,poo,negative,['poo'],[': poo'],['s: poo']
eRMPVbc80Q5,cool love diner need breakfast spot close hotel msg tick tock diner,positive,"[': cool', 'love', 'breakfast', 'close', 'hotel', 'msg (short for message)']","['cool', 'love', 'breakfast', 'close', 'hotel', 'msg (short for message)']","['diner', 'spot', 'tick tock diner']"
MOFT6M67SjY,james channel aimed adult want eat place menu isnt wall,negative,"['aimed', ""isn't"", 'wall']","[': aimed', ""isn't"", 'wall']","['james', 'channel', 'adult', 'want', 'eat', 'place', 'menu']"
pIwWauJvDuG,always come back classic video time time ✨💯 god bless man family ✨,positive,['ve words:'],[''],['']
0LcC7twaL8S,chopped ingredient wow lucky,positive,"['ve words: wow', 'lucky']","['wow', 'lucky']","['ive words: wow', 'lucky']"
SENRtY8yZpJ,i’ve john’s pizza maybe long line get pizza food delicious looking stained glass…beautiful,neutral,['none'],"['delicious', 'beautiful']","[""i've"", ""john's pizza"", 'long line', 'get', 'food', 'looking', 'stained glass']"
VO4ChVfFajs,great collab definitely going reach greg next time nyc 👏🏼👏🏼,positive,"['ve words: great', 'definitely', 'next', 'time', 'new york city', '👏🏼👏🏼']","['great', 'definitely', 'next', 'time', 'new york city', '👏🏼👏🏼']",['collab']
ArpqsTT5QMG,love place homemade food it’s small comfortable it’s take five diamond keep small go new york go say hi i’m,neutral,['none'],"['love', 'homemade', 'small', 'comfortable', 'diamond', 'hi']","['place', 'food', 'take', 'five', 'go', 'new york', 'say', ""i'm""]"
Egu9QSeXkBI,thats jlos sandwich put respect sandwich,neutral,['respect'],"['jlo', 'sandwich']","[""that's"", 'put']"
XrD5Djm7VjP,funny justify dollar sandwich thats priced tourist bash dollar slice,neutral,"['justify', 'tourist bash']",['funny'],"['dollar', 'sandwich', 'priced', 'dollar', 'slice']"
bgXYWX6n6f0,book tour hrefhttpbitlybookmytournowhttpbitlybookmytournowabrwatch full nyc series hrefhttpbitlynycplaylistnewhttpbitlynycplaylistnewabrvisiting nyc get nyc sightseeing checklist free hrefhttpbitlyfunkychallengehttpbitlyfunkychallengeabrbars br skylarkbr apothekebr crocodile loungebr gallow greenbr rudys br jimmy jamesbr latelybr please dont tellbr garret,positive,"[': tour', 'full', 'sightseeing', 'free', 'fun']","['tour', 'full', 'sightseeing', 'free', 'fun']","['book', 'watch', 'visiting', 'checklist', 'bars', 'skylark', 'apotheke', 'crocodile lounge', 'gallow green', ""rudy's"", 'jimmy james', 'lately', ""please don't tell"", 'garret']"
W3PzzsRlIli,huge hole pant,negative,['hole'],[': hole'],"['huge', 'pant']"
dRyRn99QQVc,sarahfunky couldnt hear name last two place,negative,"[""couldn't"", 'hear']","["": couldn't"", 'hear']","['sarahfunky', 'name', 'last', 'two', 'place']"
2OozXYnyC9S,man speak much,negative,['much'],[': much'],"['man', 'speak']"
LFbiDTOFk6M,pov watching ramadan,neutral,['none'],"['watching', 'ramadan']",['pov']
QOZX4HK2ilE,empanadas bomb,positive,[':'],[''],['']
U9NhuDGCTpA,dunno explain content super relaxing enjoyable🔝 dream nyc life getting bigger every day thanks greeting russia,neutral,[''],[''],['']
L600mdt81YY,뉴옥의 카페를 느낄 수 있어서 너무 좋아요,positive,"[': 느낄 수 있어서', '좋아요']","['느낄 수 있어서', '좋아요']","['뉴옥의', '카페를', '너무']"
c6JDGa73458,cool vid know future bring i’m hoping roadtrip northern iowa luigi’s summer place institution fun experience would drive hour indulge real new york style pizza bring year old daughter see there’s world cornfield,neutral,[''],[''],['']
QHSp5iflwrM,wao,neutral,['none'],['wao'],['none']
Br1NEiBKJS4,wish youd include price know festival food arent cheap,neutral,"['wish', 'cheap']",['none'],"['include', 'price', 'festival', 'food', 'arent']"
xhVbkCQeItm,stop making hungry😭,negative,"['stop', 'hungry', '😭']","[': stop', 'hungry', '😭']","['s: stop', 'hungry', '😭']"
-UXE50LaY_g,это просто самый великолепный бутер слюни аж побежали,neutral,['нет negative words.'],"['великолепный (magnificent)', 'бутер (butter).']","['это (this)', 'самый (the most)', 'слюни (saliva)', 'аж (even)', 'побежали (ran).']"
