video_id,title,description,published_at,channel_title,view_count,like_count,dislike_count,comment_count
TW8cwI1PBW6,Exploring New Restaurants in NYC #141,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2020-12-31T04:58:57,"Scott, Fisher and Sullivan",148529,3573,813,243
UX5faAlPH8F,Exploring New Restaurants in NYC #142,Top 10 Steakhouses in NYC. Discover the best places to eat and drink in New York City.,2022-11-25T15:29:33,"Miller, Hansen and Moore",431757,5662,461,583
BNc2X6qzUKx,Exploring New Restaurants in NYC #143,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2024-05-17T05:42:47,Roach-Hawkins,75664,928,981,383
RUMpJhRYnFb,Exploring New Restaurants in NYC #144,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2024-06-07T23:41:41,Khan Inc,208743,4645,156,383
J1eUcl0EhUx,Exploring New Restaurants in NYC #145,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2023-07-21T20:49:54,Walker Group,456929,1870,586,482
sSP7UsQKP58,Exploring New Restaurants in NYC #146,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2023-06-22T15:02:10,Ross PLC,271104,8550,472,93
D7ABmje1Vml,Exploring New Restaurants in NYC #147,NYC's Best Bagels: Where to Find Them. Discover the best places to eat and drink in New York City.,2021-02-12T17:48:59,"Powell, Oconnor and Rich",141971,3342,686,737
ytl3Utqbdiu,Exploring New Restaurants in NYC #148,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2021-02-04T22:13:40,Weiss-Kirk,497482,8197,858,144
LrgEPynvJyb,Exploring New Restaurants in NYC #149,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2023-08-03T21:33:25,Edwards Group,318850,4931,345,41
7dUV9GtZUbF,Exploring New Restaurants in NYC #150,NYC's Best Bagels: Where to Find Them. Discover the best places to eat and drink in New York City.,2022-05-10T01:52:17,Frey and Sons,292127,1400,564,295
EWOhiMNxQ2t,Exploring New Restaurants in NYC #151,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2022-01-17T10:04:33,Ramirez LLC,478413,2743,347,409
X2n11FSTlbl,Exploring New Restaurants in NYC #152,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2023-10-26T23:29:30,Smith Ltd,425419,6929,257,74
eLZuYVTMOhJ,Exploring New Restaurants in NYC #153,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2020-01-28T03:54:38,Bradley-Wilson,91148,4375,679,231
D93wAgbWoMN,Exploring New Restaurants in NYC #154,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2023-07-23T20:48:07,"Gonzalez, Rogers and Williams",281678,6788,190,445
CkVo7xfXoDo,Exploring New Restaurants in NYC #155,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2023-06-01T13:13:04,Mueller and Sons,43607,3738,421,586
1RyRqGGLOXF,Exploring New Restaurants in NYC #156,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2022-07-20T01:18:03,Reid Group,240108,4793,80,210
8OWOdfL10S6,Exploring New Restaurants in NYC #157,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2023-10-31T16:45:52,"Fox, Farley and Stone",418561,112,213,992
HYNYtztky5X,Exploring New Restaurants in NYC #158,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2020-11-28T11:06:59,Herman-Smith,450859,2193,319,961
aE4Ab1pk75B,Exploring New Restaurants in NYC #159,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2022-11-26T04:49:26,Coleman-Brown,426964,2808,545,179
ue45bIIEaRY,Exploring New Restaurants in NYC #160,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2020-04-19T18:10:02,"Johnson, Taylor and Cortez",364335,8271,112,204
ljJCrTWTyJX,Exploring New Restaurants in NYC #161,Iconic NYC Foods You Have to Try. Discover the best places to eat and drink in New York City.,2022-04-22T23:24:46,Larson PLC,334110,8753,652,882
sJJsoeGY2zk,Exploring New Restaurants in NYC #162,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2023-10-01T23:48:13,Rios-Smith,183024,7075,544,661
xkjdTmxDB7P,Exploring New Restaurants in NYC #163,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2024-01-18T10:54:12,Arnold-Taylor,36859,5984,96,307
5CeN30jPMhK,Exploring New Restaurants in NYC #164,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2022-06-13T10:11:28,"Khan, Perez and Brown",267901,5263,103,754
arpPrBIFhz8,Exploring New Restaurants in NYC #165,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2023-02-22T20:42:58,Leonard-Perez,400579,6109,442,372
iUBfLtowM5V,Exploring New Restaurants in NYC #166,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2020-10-17T21:18:47,"Nichols, Parks and Phillips",4391,1774,645,86
etKzCPuPfHB,Exploring New Restaurants in NYC #167,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2024-02-03T06:22:50,Hill-Huber,227611,8815,889,490
3H9X60F27od,Exploring New Restaurants in NYC #168,NYC's Best Bagels: Where to Find Them. Discover the best places to eat and drink in New York City.,2020-07-02T10:52:25,"Thompson, Brewer and Long",171291,5232,339,563
kY1oY6xHYyf,Exploring New Restaurants in NYC #169,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2022-08-13T18:31:16,Williams and Sons,309769,8405,614,549
l4KyNB0xKVK,Exploring New Restaurants in NYC #170,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2024-07-08T18:22:29,Kane Group,265301,6521,63,795
Eu0JQauYaYD,Exploring New Restaurants in NYC #171,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2022-07-05T23:52:13,Rivas PLC,295425,7609,926,354
ytB5vh9MzhB,Exploring New Restaurants in NYC #172,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2022-03-24T03:03:42,"Cantu, Dillon and Bowman",81277,5267,216,86
GIHY7hvIE0S,Exploring New Restaurants in NYC #173,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2023-02-23T14:53:01,Johnson LLC,398613,2164,428,514
ebPKLrJsX88,Exploring New Restaurants in NYC #174,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2023-10-10T17:46:21,Medina Ltd,392555,3662,339,841
AyGoreNZlmz,Exploring New Restaurants in NYC #175,Top 10 Steakhouses in NYC. Discover the best places to eat and drink in New York City.,2021-05-22T05:25:59,Rangel Ltd,340386,8483,806,810
bO0u8uErFPH,Exploring New Restaurants in NYC #176,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2024-06-03T09:45:26,Atkinson Group,276588,6945,999,932
W6nrP1kK11d,Exploring New Restaurants in NYC #177,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2024-03-26T18:38:49,Richard LLC,304105,8957,207,711
0Vpi44oIYW9,Exploring New Restaurants in NYC #178,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2023-01-25T15:31:45,Brown Group,43624,9516,162,83
2zbTFm9Tnqn,Exploring New Restaurants in NYC #179,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2023-10-08T02:59:18,Jones-Johnson,156769,3915,875,796
U9Cuck2rl4Y,Exploring New Restaurants in NYC #180,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2024-06-28T00:38:49,Mccarty-Tucker,432684,9194,321,418
kM4Iq4s3qoQ,Exploring New Restaurants in NYC #181,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2021-02-15T22:41:56,Garcia Ltd,287740,8803,12,678
8h1bQ5wnAIa,Exploring New Restaurants in NYC #182,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2020-04-05T10:15:27,Ross-Sloan,89458,2729,547,965
hr2oul9TZkp,Exploring New Restaurants in NYC #183,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2023-12-07T12:22:34,"Garcia, Krueger and Gould",249431,5950,812,127
2YIEg2AEWgO,Exploring New Restaurants in NYC #184,Iconic NYC Foods You Have to Try. Discover the best places to eat and drink in New York City.,2022-02-25T09:03:00,"Ortiz, Brewer and Lamb",121968,6229,376,102
CEkgqTmAP11,Exploring New Restaurants in NYC #185,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2020-02-20T01:29:59,"Wright, Ford and Gibbs",263252,6355,910,129
DPljKeLMlCj,Exploring New Restaurants in NYC #186,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2022-02-09T15:04:21,Bradley Inc,241253,2856,157,419
V7uNpt1D2Wq,Exploring New Restaurants in NYC #187,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2020-09-24T02:09:29,Parker Ltd,413169,8089,156,19
RqgeSeWgyzZ,Exploring New Restaurants in NYC #188,NYC's Best Bagels: Where to Find Them. Discover the best places to eat and drink in New York City.,2022-02-05T22:38:13,Taylor and Sons,131050,1956,52,590
CD56Jl4dQgQ,Exploring New Restaurants in NYC #189,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2020-07-12T16:03:14,Daniels-Stephens,142162,7830,284,820
GEfBhmaotUi,Exploring New Restaurants in NYC #190,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2021-08-03T12:51:05,Baker PLC,75200,8335,267,907
zMt29HzpJ06,Exploring New Restaurants in NYC #191,Chinatown Food Tour: Best Eats in NYC. Discover the best places to eat and drink in New York City.,2023-02-06T08:34:21,Ball-Butler,118957,2242,442,296
33osmhsdBkp,Exploring New Restaurants in NYC #192,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2021-07-28T22:17:33,Ferguson-Mueller,26112,3076,504,549
LC2jm6vhRvf,Exploring New Restaurants in NYC #193,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2022-08-12T17:35:44,"Odom, Ross and Franco",59832,309,541,578
XJuijhoNoKr,Exploring New Restaurants in NYC #194,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2023-12-24T06:04:16,"Henderson, Walker and Carter",183524,4678,728,665
GXWZA8BbKlz,Exploring New Restaurants in NYC #195,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2020-03-14T11:18:17,Wilson-Cummings,141754,3465,709,610
9KAZzead6Bh,Exploring New Restaurants in NYC #196,Top 10 Steakhouses in NYC. Discover the best places to eat and drink in New York City.,2023-07-22T07:52:48,Porter-Sanchez,447331,7597,945,276
dmW5KiWXeCa,Exploring New Restaurants in NYC #197,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2020-09-06T01:13:34,Brooks Ltd,419183,90,72,169
CbhhFioGoLi,Exploring New Restaurants in NYC #198,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2022-07-09T01:57:50,"Johnson, Harris and Gilbert",261934,391,64,685
Y81uaSS4usH,Exploring New Restaurants in NYC #199,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2023-02-02T07:18:32,Blankenship and Sons,203043,1529,498,868
4AFHRsv0i5X,Exploring New Restaurants in NYC #200,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2021-12-17T19:00:53,Baxter-Williams,38678,6478,460,607
O0Yirfwczyo,Exploring New Restaurants in NYC #201,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2020-11-08T02:36:52,Erickson-Thompson,48761,4251,285,883
GzMYMsWBvbb,Exploring New Restaurants in NYC #202,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2021-04-27T08:44:31,Love-Garrison,454505,9254,448,987
12nvWgpBol9,Exploring New Restaurants in NYC #203,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2023-09-20T18:29:05,"Wolfe, Aguilar and Baker",53097,922,310,865
xo1vTn4lrCE,Exploring New Restaurants in NYC #204,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2021-11-02T11:25:16,Walker and Sons,250339,7202,865,957
1ZzPAcbzeqR,Exploring New Restaurants in NYC #205,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2020-05-28T01:31:20,"Johnson, Sellers and Harris",432679,2136,944,193
HvvjQbwZS5U,Exploring New Restaurants in NYC #206,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2023-03-11T10:34:01,Hernandez LLC,313669,5114,285,860
OISzvHq7CPR,Exploring New Restaurants in NYC #207,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2023-09-25T21:19:54,"Martinez, Owens and Salas",131199,3314,451,895
huoXzI7TgxC,Exploring New Restaurants in NYC #208,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2022-01-12T17:05:37,Simpson-Pierce,405829,669,872,977
RTczWgJp1SS,Exploring New Restaurants in NYC #209,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2020-12-26T13:52:42,"Smith, Butler and Barnett",160542,3826,443,330
aFtGDhDR93J,Exploring New Restaurants in NYC #210,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2023-04-13T10:08:57,Brennan PLC,19346,4867,35,448
u2eIbuPvDzo,Exploring New Restaurants in NYC #211,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2021-10-03T08:13:16,Martinez Ltd,104938,2191,644,187
ubMNHfruAj8,Exploring New Restaurants in NYC #212,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2020-05-24T02:30:40,Nguyen and Sons,273063,568,60,810
ddP8iECVIWd,Exploring New Restaurants in NYC #213,Iconic NYC Foods You Have to Try. Discover the best places to eat and drink in New York City.,2024-05-12T05:29:07,Acosta-Fuentes,340748,7537,82,385
5Dk0PbNHooH,Exploring New Restaurants in NYC #214,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2022-09-28T08:37:24,Garcia LLC,195646,2997,122,418
kxWvpajyk22,Exploring New Restaurants in NYC #215,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2022-12-19T07:53:06,Lin-Horn,499721,157,146,648
08vgaSZDcBK,Exploring New Restaurants in NYC #216,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2021-10-25T19:18:57,Adams Ltd,198572,5726,825,373
eIEndIte0Og,Exploring New Restaurants in NYC #217,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2024-02-17T03:11:18,Carter LLC,88057,4395,992,712
W6aK2irOK9M,Exploring New Restaurants in NYC #218,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2020-04-05T23:43:51,Smith Inc,261291,6778,318,763
Kn4viCulVoT,Exploring New Restaurants in NYC #219,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2021-04-23T09:18:45,Davis Group,350342,9583,274,131
Pxh1ku5Sm83,Exploring New Restaurants in NYC #220,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2022-02-02T10:43:46,"Grimes, Escobar and Walker",312499,7822,39,614
